Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2011","2011","1000 t","134.6","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2012","2012","1000 t","128.43","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2013","2013","1000 t","150.51","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2014","2014","1000 t","190.64","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2015","2015","1000 t","180.85","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2016","2016","1000 t","193.49","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2017","2017","1000 t","181.22","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2018","2018","1000 t","245.69","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2019","2019","1000 t","270.57","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2020","2020","1000 t","270.57","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2765","Crustaceans","2021","2021","1000 t","270.57","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2010","2010","1000 t","42.67","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2011","2011","1000 t","41.5","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2012","2012","1000 t","42.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2013","2013","1000 t","41.44","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2014","2014","1000 t","36.95","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2015","2015","1000 t","37.58","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2016","2016","1000 t","30.24","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2017","2017","1000 t","38.24","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2018","2018","1000 t","35.74","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2019","2019","1000 t","39.46","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2020","2020","1000 t","39.46","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2765","Crustaceans","2021","2021","1000 t","39.46","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2010","2010","1000 t","36.38","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2011","2011","1000 t","34.46","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2012","2012","1000 t","25.33","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2013","2013","1000 t","27.16","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2014","2014","1000 t","34.77","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2015","2015","1000 t","40.57","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2016","2016","1000 t","45.58","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2017","2017","1000 t","48.98","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2018","2018","1000 t","55.52","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2019","2019","1000 t","69.96","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2020","2020","1000 t","69.96","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2765","Crustaceans","2021","2021","1000 t","69.96","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2013","2013","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2014","2014","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2015","2015","1000 t","0.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2016","2016","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2017","2017","1000 t","0.03","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2018","2018","1000 t","0.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2019","2019","1000 t","0.24","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2020","2020","1000 t","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2766","Cephalopods","2021","2021","1000 t","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2010","2010","1000 t","0.14","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2011","2011","1000 t","0.15","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2012","2012","1000 t","0.27","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2013","2013","1000 t","0.23","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2014","2014","1000 t","0.26","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2015","2015","1000 t","0.23","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2016","2016","1000 t","0.23","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2017","2017","1000 t","0.32","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2018","2018","1000 t","0.27","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2019","2019","1000 t","0.27","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2020","2020","1000 t","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2766","Cephalopods","2021","2021","1000 t","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2010","2010","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2011","2011","1000 t","0.03","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2014","2014","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2015","2015","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2016","2016","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2017","2017","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2019","2019","1000 t","0.03","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2020","2020","1000 t","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2766","Cephalopods","2021","2021","1000 t","0.03","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2010","2010","1000 t","2.79","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2011","2011","1000 t","2.52","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2012","2012","1000 t","2.76","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2013","2013","1000 t","3.18","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2014","2014","1000 t","2.82","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2015","2015","1000 t","3.44","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2016","2016","1000 t","3.24","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2017","2017","1000 t","3.51","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2018","2018","1000 t","2.75","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2019","2019","1000 t","3.08","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2020","2020","1000 t","3.08","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2767","Molluscs, Other","2021","2021","1000 t","3.08","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2010","2010","1000 t","2.94","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2011","2011","1000 t","2.82","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2012","2012","1000 t","2.11","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2013","2013","1000 t","2.82","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2014","2014","1000 t","2.74","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2015","2015","1000 t","2.14","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2016","2016","1000 t","2.12","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2017","2017","1000 t","2.18","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2018","2018","1000 t","1.57","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2019","2019","1000 t","1.64","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2020","2020","1000 t","1.64","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2767","Molluscs, Other","2021","2021","1000 t","1.64","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2010","2010","1000 t","1.39","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2011","2011","1000 t","0.99","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2012","2012","1000 t","1.29","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2013","2013","1000 t","0.93","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2014","2014","1000 t","0.9","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2015","2015","1000 t","0.87","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2016","2016","1000 t","1.05","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2017","2017","1000 t","1.24","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2018","2018","1000 t","1.18","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2019","2019","1000 t","0.76","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2020","2020","1000 t","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2767","Molluscs, Other","2021","2021","1000 t","0.76","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2017","2017","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2020","2020","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5511","Production","S2769","Aquatic Animals, Others","2021","2021","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2010","2010","1000 t","0.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2011","2011","1000 t","0.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2016","2016","1000 t","0.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2017","2017","1000 t","0.03","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2018","2018","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2019","2019","1000 t","0.02","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2020","2020","1000 t","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2769","Aquatic Animals, Others","2021","2021","1000 t","0.02","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2010","2010","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2011","2011","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2018","2018","1000 t","0.01","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2020","2020","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2769","Aquatic Animals, Others","2021","2021","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2010","2010","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2011","2011","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2012","2012","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2013","2013","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2014","2014","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2015","2015","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2017","2017","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2018","2018","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2019","2019","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2020","2020","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2680","Infant food","2021","2021","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2010","2010","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2011","2011","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2012","2012","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2013","2013","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2014","2014","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2015","2015","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2017","2017","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2019","2019","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2020","2020","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2680","Infant food","2021","2021","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2010","2010","1000 t","335","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2011","2011","1000 t","364","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2012","2012","1000 t","428","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2013","2013","1000 t","450","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2014","2014","1000 t","440","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2015","2015","1000 t","466","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2016","2016","1000 t","413","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2017","2017","1000 t","375","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2018","2018","1000 t","418","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2019","2019","1000 t","499","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2020","2020","1000 t","397","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5611","Import Quantity","S2899","Miscellaneous","2021","2021","1000 t","117","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2010","2010","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2011","2011","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2012","2012","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2013","2013","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2014","2014","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2015","2015","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2016","2016","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2017","2017","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2018","2018","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2019","2019","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2020","2020","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","578","Norway","5911","Export Quantity","S2899","Miscellaneous","2021","2021","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2010","2010","1000 t","27292","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2011","2011","1000 t","26832","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2012","2012","1000 t","28604","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2013","2013","1000 t","28520","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2014","2014","1000 t","32004","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2015","2015","1000 t","28063","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2016","2016","1000 t","29910","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2017","2017","1000 t","31985","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2018","2018","1000 t","26318","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2019","2019","1000 t","28488","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2020","2020","1000 t","35071","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5511","Production","S2905","Cereals - Excluding Beer","2021","2021","1000 t","34038","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5611","Import Quantity","S2905","Cereals - Excluding Beer","2010","2010","1000 t","3622","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5611","Import Quantity","S2905","Cereals - Excluding Beer","2011","2011","1000 t","3920","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5611","Import Quantity","S2905","Cereals - Excluding Beer","2012","2012","1000 t","3734","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5611","Import Quantity","S2905","Cereals - Excluding Beer","2013","2013","1000 t","2875","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5611","Import Quantity","S2905","Cereals - Excluding Beer","2014","2014","1000 t","3179","E","Estimated value"
"FBS","Food Balances (2010-)","616","Poland","5611","Import Quantity","S2905","Cereals - Excluding Beer","2015","2015","1000 t","3059","E","Estimated value"
